gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_prediction
0,1,1,1,1.6125732136881425,1,1,0.7728998688639604,1.8275527015643613,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.016290433774387658,0
0,0,0,0,-0.9950403079957154,1,0,0.21113637591818266,-0.7586882188536525,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.2882659071419685,0
0,0,1,0,1.1643896396487294,1,1,1.205025632668405,1.6270771174227807,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0.13537447919623388,0
1,0,0,0,1.2866215234776603,1,1,0.6482482062280629,1.3260990287313497,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.056257501228976305,0
1,1,1,0,1.5718292524118322,1,0,-1.3578125511256471,-0.23255010734827847,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0036036698900958064,0
0,0,1,1,1.3273654847539706,1,1,1.1385447459292597,1.8236040737517134,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0.0323217231697118,0
1,0,0,0,-1.1987601143772668,1,0,-1.5024084797832884,-0.980296682573538,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.10025802492495395,0
1,0,0,0,-1.2802480369298874,1,1,-0.6364949300059205,-0.9872233257756128,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5002235164292085,1
1,0,0,1,-0.09867315991688919,1,0,-0.009912572489475751,-0.15589378528709968,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.06384768014969489,0
1,0,1,1,-0.7098325790615434,1,1,0.15628964435838757,-0.5346752834489703,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,0.21100550762526338,0
0,0,1,1,-0.9950403079957154,1,1,0.12471122315729345,-0.7583793876280823,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.4203913767824893,0
1,0,0,0,-1.0357842692720256,1,0,1.0039209502824906,-0.718165150184189,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.6707626201680046,1
0,0,1,1,1.5310852911355222,1,1,1.4410327805923713,2.491495717793817,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.1142632592669951,0
1,0,1,1,1.2051336009250397,1,0,0.7080810042932936,1.2935393938069468,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.013458317277442471,0
0,0,1,1,-1.076528230548336,1,0,-1.499084435446331,-0.9572887562685568,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.14925478548114718,0
0,0,1,1,-0.7505765403378537,1,1,0.5352306987715161,-0.49876262378980524,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5476887474761376,1
0,0,0,0,-0.42462485012737144,1,1,0.6432621397226272,-0.20354203151793313,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.577623651881532,1
1,0,1,1,-0.42462485012737144,1,0,-1.4841262359300234,-0.822108916961822,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.03296486900587771,0
1,0,1,1,-0.6690886177852331,1,0,-0.018222683331868918,-0.5555875692947251,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0.05358031085846115,0
1,0,0,0,-0.9135523854430948,1,0,-1.2996417752288951,-0.8963607673382041,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.05660082842959311,0
0,0,0,1,-0.791320501614164,1,1,-0.2924563411308434,-0.6700536571150003,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2237187872243548,0
0,0,1,0,-0.506112772679992,1,0,0.5850913638258751,-0.30483867350496424,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.42567793081235217,0
0,0,0,0,-1.2395040756535771,1,1,0.1629377330323022,-0.9477149882758802,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6886386612999142,1
1,0,0,0,0.8384379494382472,1,1,0.30254759518450747,0.7389667501758579,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.029004103000320337,0
0,0,1,1,-0.8728084241667845,1,0,-1.4691680364137156,-0.9041697854704794,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.05957224685781979,0
1,0,1,0,1.4903413298592119,1,0,-1.4924363467724167,-0.405826484266425,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0020815950533988846,0
0,0,0,0,-1.1580161531009565,1,1,0.2028262650757895,-0.8869193555850574,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6078601276748654,1
1,0,1,0,1.6125732136881425,1,1,0.8061403122335331,1.7520214075391882,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.01624826338916008,0
1,1,1,0,1.0421577558197987,0,1,-0.648129085185271,0.16231267391649837,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.1767154942641516,0
0,0,1,1,-0.6690886177852331,1,0,-1.4758161250876303,-0.8655658822742024,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.12509885280777405,0
1,0,1,0,0.4309983366751445,1,1,0.6465861840595843,0.5541092022988282,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.07753571236940945,0
0,0,1,0,-1.2395040756535771,1,1,1.3163811179564737,-0.9002432170310868,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.755110291358921,1
1,0,1,0,-0.7505765403378537,1,0,0.5701331643095673,-0.4859902466751512,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0859608947316021,0
0,0,1,0,0.8384379494382472,1,1,0.9989348837770544,1.1986620294371253,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.22184289628116452,0
0,0,0,0,-0.01718523736426863,1,0,-1.4708300585821945,-0.7185842782760344,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.025617604321741948,0
0,0,1,0,0.06430268518835193,1,0,-1.3328822185984677,-0.6631490732861804,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.08168791143268196,0
0,1,0,0,-0.7098325790615434,1,1,0.32082983903777235,-0.5018950547920173,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6201656529060545,1
0,1,0,0,-1.0357842692720256,1,0,0.38731072577691766,-0.7851815261329261,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4665406700387464,0
0,0,1,1,-0.7098325790615434,1,1,1.3479595391575674,-0.3194419785997844,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.6377068876557448,1
1,0,1,0,1.1643896396487294,1,1,-1.4708300585821945,-0.4549968272518545,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.006650324489003573,0
0,0,0,0,-1.2802480369298874,0,0,-1.1583698909082112,-0.9941499689776877,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49603475982322703,0
0,0,0,0,-1.2802480369298874,1,0,-0.648129085185271,-0.9873777413883978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.36243241533562803,0
1,0,0,0,-0.9950403079957154,1,0,0.6548962949019775,-0.7150106598087218,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6205957980755126,1
1,0,1,1,0.02355872391204165,1,0,0.33080197204864403,0.0750016745731473,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.06077588534021491,0
0,0,0,0,-0.791320501614164,1,1,0.48038396721172105,-0.5169174879786829,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5753860873922491,1
0,0,1,0,-1.2802480369298874,0,1,-1.3295581742615106,-0.9964220844229541,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6673570460886469,1
1,0,0,0,-0.506112772679992,1,1,-0.4320662032830487,-0.5556537474144901,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.21757235648784196,0
1,0,0,0,-1.1987601143772668,0,0,-1.1434116913919037,-0.9711199832994515,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.45327877718712695,0
0,0,0,0,-0.791320501614164,1,0,-1.5007464576148097,-0.8993608421008862,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.08568323477685182,0
0,0,1,0,0.3087664528462136,1,0,-0.27251207510909975,0.04226556466270422,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.11025317063762662,0
1,0,1,1,0.4309983366751445,1,1,0.23606670844536215,0.392678708818625,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0.03696462929299017,0
1,0,1,0,-1.076528230548336,1,1,0.8709591768041999,-0.7730929895891776,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.6865083495295461,1
0,0,1,1,1.4903413298592119,1,0,-1.4974224132778524,-0.40055429405847626,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0018435228493122568,0
0,0,1,1,1.6125732136881425,1,0,1.4925554678152089,2.579181726482503,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.05078778032016494,0
1,0,1,1,1.082901717096109,1,0,-1.5123806127941604,-0.4811592439323028,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.002673023553319389,0
0,0,1,0,-0.506112772679992,1,1,1.055443637505328,-0.16837939054943843,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.38720249117445,0
1,0,1,1,-0.3431369275747509,1,1,-1.3528264846202114,-0.7482100165575201,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.03179222392006142,0
1,0,0,0,1.082901717096109,1,1,1.5474021993750033,1.8690684420303008,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.3672116330179179,0
1,0,1,1,1.6125732136881425,1,1,1.577318598407619,2.5405116451664616,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.07044542216550012,0
1,0,0,1,-1.2802480369298874,1,0,-1.4641819699082799,-0.9982088936566105,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.1727352189823507,0
0,0,1,0,-0.22090504374582004,1,1,1.233280009532542,0.17552623849625276,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0.1936778555884237,0
0,0,0,0,-0.7505765403378537,1,1,0.5069763219073791,-0.5166307161263678,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.36304225787109684,0
1,0,1,1,1.5718292524118322,1,0,1.354607627831482,2.2598502392429,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.06860130483647642,0
1,0,0,1,-0.791320501614164,1,1,0.44880554601062694,-0.5511977540169769,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.5017670848712062,1
1,0,0,0,0.4717422979514547,1,0,0.13468335616816515,0.2980881163011186,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.17937509270119115,0
0,0,0,0,0.02355872391204165,1,1,0.503652277570422,0.17715863211712382,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.13919264349146968,0
1,0,1,1,1.6125732136881425,0,1,-0.3107385849841083,0.8364471205897712,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0.007141494614166476,0
